step,seed0,seed1,seed2,seed3,seed4,seed5,meanfield
5.860000000000000000e+05,3.836510199581998570e+00,3.819651461548579263e+00,3.815795990325497655e+00,3.746380019601555755e+00,3.816523330594362662e+00,3.828199307713887833e+00,4.475985437126137612e+00
5.870000000000000000e+05,3.838237674807854827e+00,3.821443117136425371e+00,3.817513730038025521e+00,3.748863993658921867e+00,3.819090331492389634e+00,3.831131484139473908e+00,4.479109912627984080e+00
5.880000000000000000e+05,3.841046432998455717e+00,3.823234505937694205e+00,3.819065550418362154e+00,3.751117129019347463e+00,3.820341841369033986e+00,3.833472194357427920e+00,4.482231536751211110e+00
5.890000000000000000e+05,3.843360192087564631e+00,3.825204871198242706e+00,3.820840712963645025e+00,3.752758449445727784e+00,3.823206212881474997e+00,3.835365706903300698e+00,4.485350315703513502e+00
5.900000000000000000e+05,3.845132398051193334e+00,3.826856688250472427e+00,3.822906087448271872e+00,3.754038977127738264e+00,3.825179165075890619e+00,3.836464180206085484e+00,4.488466255670862104e+00
5.910000000000000000e+05,3.846830018731304701e+00,3.829105006540036271e+00,3.824689422394509819e+00,3.755840127320481336e+00,3.827022728065036183e+00,3.839508920218137611e+00,4.491579362817608612e+00
5.920000000000000000e+05,3.848424909849891939e+00,3.831106439542234288e+00,3.826683368593077006e+00,3.757864029940701567e+00,3.828963611042341064e+00,3.843077439830930864e+00,4.494689643286592151e+00
5.930000000000000000e+05,3.849850085632296803e+00,3.832593898795180642e+00,3.829283600873019999e+00,3.759768754369079868e+00,3.830129405022244082e+00,3.844426358322176718e+00,4.497797103199240532e+00
5.940000000000000000e+05,3.852329334338060463e+00,3.834642779303094162e+00,3.833219513022168456e+00,3.761249363257769041e+00,3.831785796783065301e+00,3.848554921593080547e+00,4.500901748655677714e+00
5.950000000000000000e+05,3.854361604585100576e+00,3.837127085236672563e+00,3.836895991392888394e+00,3.762345735198399321e+00,3.833407069572002612e+00,3.850768417131456456e+00,4.504003585734823289e+00
5.960000000000000000e+05,3.856031471639767449e+00,3.839820908253564813e+00,3.838369783518674083e+00,3.764590533163003183e+00,3.834779313725290351e+00,3.852407169880045945e+00,4.507102620494496392e+00
5.970000000000000000e+05,3.857614553200824137e+00,3.842080449325862457e+00,3.840077455245107352e+00,3.766269357968305531e+00,3.836916406069850627e+00,3.854187620750625154e+00,4.510198858971516955e+00
5.980000000000000000e+05,3.859779737043652847e+00,3.844318216423746826e+00,3.842426567405174520e+00,3.768094128827985223e+00,3.838438453111053139e+00,3.855944241982356413e+00,4.513292307181806962e+00
5.990000000000000000e+05,3.861284863448958493e+00,3.846506253356487104e+00,3.844393175873997759e+00,3.770309706988659304e+00,3.839965866190913513e+00,3.858197810501460712e+00,4.516382971120489920e+00
6.000000000000000000e+05,3.864464145272794138e+00,3.849488872049430022e+00,3.846461413677077168e+00,3.773867858652058427e+00,3.842265473646798490e+00,3.859659138366000164e+00,4.519470856761990341e+00
6.010000000000000000e+05,3.866722122232396863e+00,3.851522641131401858e+00,3.848811775404304747e+00,3.775315438415773883e+00,3.844005924178806488e+00,3.862669666897770249e+00,4.522555970060134989e+00
6.020000000000000000e+05,3.868945460488284915e+00,3.853491761876492561e+00,3.850526878631180594e+00,3.776995624776940730e+00,3.846124743420787695e+00,3.864222189844459532e+00,4.525638316948249695e+00
6.030000000000000000e+05,3.870073891048522174e+00,3.855541879904050173e+00,3.852921425148426948e+00,3.779381037958699618e+00,3.847862434742178817e+00,3.866344782953073267e+00,4.528717903339257944e+00
6.040000000000000000e+05,3.872249514243230273e+00,3.857265943149610798e+00,3.855154883397154286e+00,3.783096690623001468e+00,3.849707447766056667e+00,3.867763567773570443e+00,4.531794735125776796e+00
6.050000000000000000e+05,3.873846070713530931e+00,3.858943626157503637e+00,3.856380460384589703e+00,3.785218185008207392e+00,3.851792436000491371e+00,3.869466917363481695e+00,4.534868818180215477e+00
6.060000000000000000e+05,3.875100631519480032e+00,3.861147013772518122e+00,3.858284672276447669e+00,3.787093156311032160e+00,3.853809379121384993e+00,3.871552146492705848e+00,4.537940158354869524e+00
6.070000000000000000e+05,3.876977560049803984e+00,3.862813118193059392e+00,3.860569560187379512e+00,3.789047598337713207e+00,3.855539213422348066e+00,3.873399886343671383e+00,4.541008761482019374e+00
6.080000000000000000e+05,3.878890029441778964e+00,3.864932857732195526e+00,3.862241275818687480e+00,3.791420110406311661e+00,3.858024705570686663e+00,3.875901900645844389e+00,4.544074633374021843e+00
6.090000000000000000e+05,3.881321519667103814e+00,3.866727024474190255e+00,3.863894970226452674e+00,3.793600480992260326e+00,3.859925428584521256e+00,3.877818314012137613e+00,4.547137779823406056e+00
6.100000000000000000e+05,3.882510429709814748e+00,3.869243934226949122e+00,3.866503628802228754e+00,3.795019730093724064e+00,3.862766486211277606e+00,3.880216244402613590e+00,4.550198206602967588e+00
6.110000000000000000e+05,3.884468041245833003e+00,3.871257887112520280e+00,3.867694371790024732e+00,3.796615330936824684e+00,3.864432683064041196e+00,3.882958225230619842e+00,4.553255919465860835e+00
6.120000000000000000e+05,3.887001260387209722e+00,3.873456642199710309e+00,3.868913848845414449e+00,3.798672697977918844e+00,3.866982346374327140e+00,3.885528304998921101e+00,4.556310924145692276e+00
6.130000000000000000e+05,3.888820760545453670e+00,3.875097254907755140e+00,3.870451219856676950e+00,3.800431508361738153e+00,3.869291826159354297e+00,3.886975180361002646e+00,4.559363226356612842e+00
6.140000000000000000e+05,3.890610661697570194e+00,3.878287660664987424e+00,3.873258689803001698e+00,3.802088526908448785e+00,3.870628481370175233e+00,3.888786028255843075e+00,4.562412831793408508e+00
6.150000000000000000e+05,3.892238221852554858e+00,3.880690551873694272e+00,3.874945496643689147e+00,3.803614990348259894e+00,3.872728817974274484e+00,3.890917271568922864e+00,4.565459746131591778e+00
6.160000000000000000e+05,3.894265347066562910e+00,3.882058358720509084e+00,3.876288287825613299e+00,3.806418449025256834e+00,3.875151682885620730e+00,3.892696732687453309e+00,4.568503975027492281e+00
6.170000000000000000e+05,3.896865510698954260e+00,3.884640389092290480e+00,3.877994930071433810e+00,3.807917604111574317e+00,3.877065584644260543e+00,3.895722214520420223e+00,4.571545524118345583e+00
6.180000000000000000e+05,3.898728121760955290e+00,3.886699796618140912e+00,3.880121212969046773e+00,3.809428930671997726e+00,3.879868807203747938e+00,3.897320969367725318e+00,4.574584399022383785e+00
6.190000000000000000e+05,3.900542549913866619e+00,3.889742731529213682e+00,3.882101747662158431e+00,3.811294351270227754e+00,3.880937712466719702e+00,3.899346907202553503e+00,4.577620605338925230e+00
6.200000000000000000e+05,3.902410740455501514e+00,3.891270273222789289e+00,3.883888313455630570e+00,3.813115806574026490e+00,3.882571112070657193e+00,3.901655036420693001e+00,4.580654148648459767e+00
6.210000000000000000e+05,3.905534693854610939e+00,3.892786787376558255e+00,3.885790330884522081e+00,3.815126416756303929e+00,3.884542349576070475e+00,3.903339195131170225e+00,4.583685034512738454e+00
6.220000000000000000e+05,3.906966535889397907e+00,3.894843639356206033e+00,3.888068930788500133e+00,3.816976737018922705e+00,3.886328718233349466e+00,3.905447445504207415e+00,4.586713268474860605e+00
6.230000000000000000e+05,3.909546661119346123e+00,3.897090981499616191e+00,3.890250270930732501e+00,3.819227287836806095e+00,3.888660411893762880e+00,3.908172650301022788e+00,4.589738856059360828e+00
6.240000000000000000e+05,3.911949591002473081e+00,3.898899364722755223e+00,3.891853866735936585e+00,3.821238686642831173e+00,3.890400489618337510e+00,3.909961896064572340e+00,4.592761802772295177e+00
6.250000000000000000e+05,3.915016429278479038e+00,3.900368602524985739e+00,3.894116462207227070e+00,3.823699787702695474e+00,3.893059767847509178e+00,3.911886272234766260e+00,4.595782114101324645e+00
6.260000000000000000e+05,3.916555441331156739e+00,3.902201348917024859e+00,3.896282440371344524e+00,3.826018801349216236e+00,3.894869552586728290e+00,3.913829289780678788e+00,4.598799795515803979e+00
6.270000000000000000e+05,3.918421940679100768e+00,3.904371857250469091e+00,3.898873841910160731e+00,3.827983529606713731e+00,3.897089729175116979e+00,3.915234282734729288e+00,4.601814852466863393e+00
6.280000000000000000e+05,3.920045876331442969e+00,3.906839597721134094e+00,3.900624980694386235e+00,3.829447191767981984e+00,3.900012111463660336e+00,3.917411370884241073e+00,4.604827290387492944e+00
6.290000000000000000e+05,3.922627543267002359e+00,3.908780779651920501e+00,3.902872935195815796e+00,3.831133474097187630e+00,3.901779505691303829e+00,3.919779225786990562e+00,4.607837114692628688e+00
6.300000000000000000e+05,3.924614590625308264e+00,3.910289857197009056e+00,3.905457456500697422e+00,3.833048968393609535e+00,3.903731987891768895e+00,3.921334017075887690e+00,4.610844330779233502e+00
6.310000000000000000e+05,3.926358103298178470e+00,3.912661862997884210e+00,3.907125915110893022e+00,3.834924149325506182e+00,3.904961661908843418e+00,3.923370551708340148e+00,4.613848944026379684e+00
6.320000000000000000e+05,3.928068667245794732e+00,3.914465983966351814e+00,3.908955756204421039e+00,3.837400551894702527e+00,3.906569758826094585e+00,3.925335369541331776e+00,4.616850959795332443e+00
6.330000000000000000e+05,3.929699531402086610e+00,3.916087765761335326e+00,3.910895974847298451e+00,3.839388733691744715e+00,3.908770708063578958e+00,3.928281388617846481e+00,4.619850383429630725e+00
6.340000000000000000e+05,3.931509480936627110e+00,3.918020052555006849e+00,3.913365705385455140e+00,3.841739394102858363e+00,3.910809725517474522e+00,3.929869776177483676e+00,4.622847220255168921e+00
6.350000000000000000e+05,3.933335785063022616e+00,3.919142135429889429e+00,3.915823683591679760e+00,3.843385321457210679e+00,3.912647797909551972e+00,3.931650615071816013e+00,4.625841475580275919e+00
6.360000000000000000e+05,3.935970810773305129e+00,3.920919603774436712e+00,3.918110365105947679e+00,3.845017166333760450e+00,3.913930589339529753e+00,3.934097707621297513e+00,4.628833154695798591e+00
6.370000000000000000e+05,3.937424950450873151e+00,3.923012590296838908e+00,3.919309867885310439e+00,3.846860178697581123e+00,3.915503805194512132e+00,3.936408088879824074e+00,4.631822262875179064e+00
6.380000000000000000e+05,3.939458978169093406e+00,3.924909522490026337e+00,3.921172539465661355e+00,3.848631564121304471e+00,3.917500479178610107e+00,3.938038705907698223e+00,4.634808805374533769e+00
6.390000000000000000e+05,3.941210274157115112e+00,3.926835345536501265e+00,3.923245383487991678e+00,3.850764219763547214e+00,3.919940814186746891e+00,3.939606518211117958e+00,4.637792787432733377e+00
6.400000000000000000e+05,3.943110665725601205e+00,3.928596897591412507e+00,3.925449493648651256e+00,3.852584608624964879e+00,3.922015910031320551e+00,3.941767866923095553e+00,4.640774214271482734e+00
6.410000000000000000e+05,3.944550534790751239e+00,3.930246145697675608e+00,3.927661232156071325e+00,3.854447939782356336e+00,3.924877837557750215e+00,3.943982527136993266e+00,4.643753091095394581e+00
6.420000000000000000e+05,3.946282796957800709e+00,3.932018572339743834e+00,3.930260116636270507e+00,3.855999538492517420e+00,3.927058557099468494e+00,3.946337550284007456e+00,4.646729423092071265e+00
6.430000000000000000e+05,3.947637232751819436e+00,3.933706638943938572e+00,3.932466517059993283e+00,3.857221505042186305e+00,3.928985235007964150e+00,3.948805902432726889e+00,4.649703215432179348e+00
6.440000000000000000e+05,3.949929229924601159e+00,3.935578488253132168e+00,3.934214795580988966e+00,3.859502298138047571e+00,3.930582659070350537e+00,3.950659384423499620e+00,4.652674473269526878e+00
6.450000000000000000e+05,3.953009704649336431e+00,3.937765319842742251e+00,3.936438379451480785e+00,3.862555875156655105e+00,3.933037430259296752e+00,3.951997978248402710e+00,4.655643201741138881e+00
6.460000000000000000e+05,3.955600770654724485e+00,3.940552043562992601e+00,3.938948526465580358e+00,3.865337214832559987e+00,3.934600408786284031e+00,3.953977812680373738e+00,4.658609405967334638e+00
6.470000000000000000e+05,3.957346617572283343e+00,3.942493097371184252e+00,3.941088011936407565e+00,3.866720219629771194e+00,3.937011927179784543e+00,3.956600963657717074e+00,4.661573091051801399e+00
6.480000000000000000e+05,3.959684226603165325e+00,3.945559341843392076e+00,3.942472599920191278e+00,3.868565601235943063e+00,3.939897237200952418e+00,3.958570142704334049e+00,4.664534262081668992e+00
6.490000000000000000e+05,3.963310724507438376e+00,3.947404345201486642e+00,3.945971864319609335e+00,3.870482463662082040e+00,3.941945308788675550e+00,3.959740464033978391e+00,4.667492924127587095e+00
6.500000000000000000e+05,3.964963537625376233e+00,3.949391280408423466e+00,3.948284340514571333e+00,3.872685072316964128e+00,3.943336238854538767e+00,3.961834878505158031e+00,4.670449082243794514e+00
6.510000000000000000e+05,3.967025842180088802e+00,3.951845781070224550e+00,3.951345450851476038e+00,3.874997090509979980e+00,3.945472657821948115e+00,3.963840612844669486e+00,4.673402741468197341e+00
6.520000000000000000e+05,3.970866184113730935e+00,3.954098518253815531e+00,3.953282097934525563e+00,3.877218877184514412e+00,3.947376994182626220e+00,3.966016623969329746e+00,4.676353906822439122e+00
6.530000000000000000e+05,3.972606973219070081e+00,3.955863800044744139e+00,3.955590864579089594e+00,3.878506595912241117e+00,3.949616270401232310e+00,3.967828615315847518e+00,4.679302583311973684e+00
6.540000000000000000e+05,3.973844937040980518e+00,3.958718413202189090e+00,3.956836504556290546e+00,3.880354977481335954e+00,3.951107966168410979e+00,3.969296540393808304e+00,4.682248775926138862e+00
6.550000000000000000e+05,3.975152503331818021e+00,3.961921258326118078e+00,3.958383772416623092e+00,3.882832903373759859e+00,3.952638216681782168e+00,3.971405237206905081e+00,4.685192489638227542e+00
6.560000000000000000e+05,3.976773330243099203e+00,3.965010600202825586e+00,3.960507866407855460e+00,3.884156801941117010e+00,3.955290747925262806e+00,3.974374689395986149e+00,4.688133729405559613e+00
6.570000000000000000e+05,3.978264504285598857e+00,3.966840550055157788e+00,3.961755677448255408e+00,3.886507939459395988e+00,3.957341235759348486e+00,3.976646854660467412e+00,4.691072500169551240e+00
6.580000000000000000e+05,3.981115880092499282e+00,3.969325592139699488e+00,3.963700762894645901e+00,3.888469648046831484e+00,3.959505440548614086e+00,3.979258158145036806e+00,4.694008806855788585e+00
6.590000000000000000e+05,3.983115623223009827e+00,3.972237123567543549e+00,3.965687632810383612e+00,3.890533411612489889e+00,3.960772499153804027e+00,3.982330221276424442e+00,4.696942654374094417e+00
6.600000000000000000e+05,3.985486196055623154e+00,3.974404264387000563e+00,3.968060455310336465e+00,3.891645726153364127e+00,3.962165068307738292e+00,3.983964814914618735e+00,4.699874047618600947e+00
6.610000000000000000e+05,3.988254370528141468e+00,3.976199946784600758e+00,3.970084076153002961e+00,3.893701092833489863e+00,3.964595752657722905e+00,3.986844620705900066e+00,4.702802991467817328e+00
6.620000000000000000e+05,3.989827089509674796e+00,3.977861020764107636e+00,3.972195925979098874e+00,3.895513854492782535e+00,3.965841141219042854e+00,3.988559506874389982e+00,4.705729490784699820e+00
6.630000000000000000e+05,3.991770452291990789e+00,3.979966179361703382e+00,3.973803307051546163e+00,3.897540862422514962e+00,3.967135638129327013e+00,3.990791509041486052e+00,4.708653550416721068e+00
6.640000000000000000e+05,3.994424910997440570e+00,3.982131422370576157e+00,3.975565628493727299e+00,3.900021449956890152e+00,3.969159523775694698e+00,3.992141306292166458e+00,4.711575175195935827e+00
6.650000000000000000e+05,3.995913481009847334e+00,3.985018558777102093e+00,3.976748220801929357e+00,3.901554953704823525e+00,3.970827693644251255e+00,3.993730776214646561e+00,4.714494369939051133e+00
6.660000000000000000e+05,3.997447844567147968e+00,3.986596166204290359e+00,3.978554359444780975e+00,3.903769364957791588e+00,3.971849381213662156e+00,3.995099369929496103e+00,4.717411139447492019e+00
6.670000000000000000e+05,3.998996946639525873e+00,3.988203082321600590e+00,3.981087129968561289e+00,3.906207230028496458e+00,3.974700299650640201e+00,3.997401721626367976e+00,4.720325488507471690e+00
6.680000000000000000e+05,4.000895158679915298e+00,3.989815883437387800e+00,3.983161645029806408e+00,3.907942606958437981e+00,3.976405210586804184e+00,3.999778720242607388e+00,4.723237421890053689e+00
6.690000000000000000e+05,4.002804413519422511e+00,3.991731587245581636e+00,3.985364091648976981e+00,3.910424043001965888e+00,3.977609901488232680e+00,4.001734020991703389e+00,4.726146944351222956e+00
6.700000000000000000e+05,4.004925383694790675e+00,3.994048317454834685e+00,3.987327197429324954e+00,3.912168629305543099e+00,3.979582731792389527e+00,4.003607520906864892e+00,4.729054060631947998e+00
6.710000000000000000e+05,4.007033453120286026e+00,3.995655021425650322e+00,3.989267341670917677e+00,3.913937046667443909e+00,3.981146781530289669e+00,4.005756912964367089e+00,4.731958775458249278e+00
6.720000000000000000e+05,4.008531511415924342e+00,3.997520268898664852e+00,3.991338671927945114e+00,3.915378016881477574e+00,3.983517792066062491e+00,4.007176265969576434e+00,4.734861093541262278e+00
6.730000000000000000e+05,4.009995679168538274e+00,3.999325646325991634e+00,3.993675426294498898e+00,3.918451155659890883e+00,3.985281012568089754e+00,4.008005821179454031e+00,4.737761019577303223e+00
6.740000000000000000e+05,4.011921959937694737e+00,4.001121775251571755e+00,3.995826836458610032e+00,3.920703954156261606e+00,3.987403621420123390e+00,4.009552459373103339e+00,4.740658558247934806e+00
6.750000000000000000e+05,4.013592118362059757e+00,4.002847655814343319e+00,3.997681492941777659e+00,3.922173805989269013e+00,3.990479097030217304e+00,4.011068386255123741e+00,4.743553714220029249e+00
6.760000000000000000e+05,4.014858626142732589e+00,4.004483693197929739e+00,4.000139857850530056e+00,3.924679533184189495e+00,3.992420746457203240e+00,4.012526581982069018e+00,4.746446492145830476e+00
6.770000000000000000e+05,4.016606024280622300e+00,4.006094314441335236e+00,4.002449822409051450e+00,3.926457283231735040e+00,3.993747434801937057e+00,4.014373575196600541e+00,4.749336896663020724e+00
6.780000000000000000e+05,4.019132271036602866e+00,4.008829360430684829e+00,4.003769914053697754e+00,3.928928381697630368e+00,3.996317731615631974e+00,4.015768130072456366e+00,4.752224932394781831e+00
6.790000000000000000e+05,4.022081947017818848e+00,4.010194624540090125e+00,4.005296034110537029e+00,3.932046057049523924e+00,3.997987688008086682e+00,4.018094528788029862e+00,4.755110603949858294e+00
6.800000000000000000e+05,4.023884590400826688e+00,4.011890808450296220e+00,4.007190657146680657e+00,3.934264787885926484e+00,3.999798182517547485e+00,4.019798354619998015e+00,4.757993915922619443e+00
6.810000000000000000e+05,4.025604920746178372e+00,4.014810952230665642e+00,4.008402442393383502e+00,3.935721143927038312e+00,4.001132338643845543e+00,4.021793987588222485e+00,4.760874872893120724e+00
6.820000000000000000e+05,4.027432464493471365e+00,4.016446924952256303e+00,4.010206652779708669e+00,3.938036214396067880e+00,4.003301550200019321e+00,4.023766029487780393e+00,4.763753479427167647e+00
6.830000000000000000e+05,4.029897569266672974e+00,4.018130636887446983e+00,4.011680227319418535e+00,3.940074888047746526e+00,4.005539343498333515e+00,4.025332908729102321e+00,4.766629740076376187e+00
6.840000000000000000e+05,4.032020059470246665e+00,4.019745233225515690e+00,4.012751571031895281e+00,3.942145225171863387e+00,4.007378020365083948e+00,4.027509402175962983e+00,4.769503659378231397e+00
6.850000000000000000e+05,4.033843364503797879e+00,4.021089397444086444e+00,4.014948827381437546e+00,3.943963087337397866e+00,4.009396787842343102e+00,4.029003052313920641e+00,4.772375241856151362e+00
6.860000000000000000e+05,4.035288394958936209e+00,4.022946038980315997e+00,4.016667423497496614e+00,3.946498012427659852e+00,4.011137919338431779e+00,4.031311037862458591e+00,4.775244492019546705e+00
6.870000000000000000e+05,4.037672635697793666e+00,4.024535790983217787e+00,4.018530114352013349e+00,3.947600890927264405e+00,4.013343879857508512e+00,4.032518661833494278e+00,4.778111414363879206e+00
6.880000000000000000e+05,4.039698128977973646e+00,4.025816133743544079e+00,4.020349627562848305e+00,3.949326630585776599e+00,4.015725880577464046e+00,4.033930271250858901e+00,4.780976013370723976e+00
6.890000000000000000e+05,4.041765995726855465e+00,4.027477910818935136e+00,4.022271039046541041e+00,3.953090207800395106e+00,4.018000654867306842e+00,4.034816186869538690e+00,4.783838293507825412e+00
6.900000000000000000e+05,4.043853080111695419e+00,4.029532052106421958e+00,4.023857962207025629e+00,3.955114997117171072e+00,4.020216686895241587e+00,4.036817523459593993e+00,4.786698259229159369e+00
6.910000000000000000e+05,4.045617405156817448e+00,4.031537073567486473e+00,4.026002971520117768e+00,3.957185074622476595e+00,4.021841353940725838e+00,4.038446298297293957e+00,4.789555914974990003e+00
6.920000000000000000e+05,4.047436267177507041e+00,4.034306906556823336e+00,4.028483248049310461e+00,3.958955150641954912e+00,4.024086455897438519e+00,4.041197877542272998e+00,4.792411265171929280e+00
6.930000000000000000e+05,4.049782373903893173e+00,4.035477546186053033e+00,4.029850949920172454e+00,3.961271816897304898e+00,4.025176685483508265e+00,4.043004758091916173e+00,4.795264314232993819e+00
6.940000000000000000e+05,4.053089426149922403e+00,4.038066618690619336e+00,4.031539943639687706e+00,3.963161647818530309e+00,4.027096673539940497e+00,4.044765287496826289e+00,4.798115066557664399e+00
6.950000000000000000e+05,4.055087939201416525e+00,4.039594524446402879e+00,4.033869423496307505e+00,3.964562607613658418e+00,4.029911001025938688e+00,4.046270925649779748e+00,4.800963526531941916e+00
6.960000000000000000e+05,4.057165768663869798e+00,4.040700878874101676e+00,4.035908876190200445e+00,3.966003579094504072e+00,4.031739738223275360e+00,4.048116937183442232e+00,4.803809698528405114e+00
6.970000000000000000e+05,4.059030152009296621e+00,4.042603414596793954e+00,4.038061679552550132e+00,3.967903802572465999e+00,4.033616185738519100e+00,4.049511661533061080e+00,4.806653586906266540e+00
6.980000000000000000e+05,4.060673558390885951e+00,4.044105412068668137e+00,4.039715443169829889e+00,3.969361815277380412e+00,4.035204477811376478e+00,4.051184579438577238e+00,4.809495196011430274e+00
6.990000000000000000e+05,4.062328203751946809e+00,4.047076944897627371e+00,4.042103301145262506e+00,3.970731549468916821e+00,4.038509792025403833e+00,4.053441514613266072e+00,4.812334530176547887e+00
7.000000000000000000e+05,4.064095733156934287e+00,4.048824885572796184e+00,4.043909116856934993e+00,3.972682829829085716e+00,4.040887846909009262e+00,4.055150425266258907e+00,4.815171593721073506e+00
7.010000000000000000e+05,4.065433624027927628e+00,4.050687360813579829e+00,4.045241865805523140e+00,3.974636902201453825e+00,4.042569703921851776e+00,4.056543910879010006e+00,4.818006390951320661e+00
7.020000000000000000e+05,4.067341207471484310e+00,4.052945553446540394e+00,4.046592277399760462e+00,3.977560365442753820e+00,4.044563951737398355e+00,4.059273825764253552e+00,4.820838926160516458e+00
7.030000000000000000e+05,4.069148190061684822e+00,4.055752273573856037e+00,4.047942154967271833e+00,3.979390047059122359e+00,4.047406054633276185e+00,4.061083799823359541e+00,4.823669203628857538e+00
7.040000000000000000e+05,4.070664734187586120e+00,4.057523685677919545e+00,4.050391569000490577e+00,3.981188060477354629e+00,4.049364508186994449e+00,4.064683015326258086e+00,4.826497227623563369e+00
7.050000000000000000e+05,4.073249725133117671e+00,4.058957814233072448e+00,4.052421225048607134e+00,3.982786139327337604e+00,4.051149673993961642e+00,4.066492411609460511e+00,4.829323002398931308e+00
7.060000000000000000e+05,4.075897822927235126e+00,4.060944972516672635e+00,4.054483119253161405e+00,3.984756434663917268e+00,4.052967351158291542e+00,4.067817548561386332e+00,4.832146532196392563e+00
7.070000000000000000e+05,4.077628647136249285e+00,4.062900353259542463e+00,4.056707317714143279e+00,3.986374541769189150e+00,4.054360051864669856e+00,4.070266076906343677e+00,4.834967821244562813e+00
7.080000000000000000e+05,4.079392112737735943e+00,4.064941015825901616e+00,4.057998945200815832e+00,3.988002779432668454e+00,4.056086565458923765e+00,4.071726862418433512e+00,4.837786873759298167e+00
7.090000000000000000e+05,4.081403448550514845e+00,4.068371026065314311e+00,4.060270057095781482e+00,3.989587986329942826e+00,4.058302000975851698e+00,4.073606851551859087e+00,4.840603693943746677e+00
7.100000000000000000e+05,4.082526890945305631e+00,4.070434253881088260e+00,4.061409503466320459e+00,3.991552290214952947e+00,4.059765525949805109e+00,4.074671739680495008e+00,4.843418285988403404e+00
7.110000000000000000e+05,4.085553855480597463e+00,4.072578975371996535e+00,4.064436885162685087e+00,3.993173499619697253e+00,4.061881669973461229e+00,4.076858320356595122e+00,4.846230654071160160e+00
7.120000000000000000e+05,4.088287231221290341e+00,4.075518804610211099e+00,4.067000262226195595e+00,3.994803883464418615e+00,4.064293810227494141e+00,4.078234187086490437e+00,4.849040802357361457e+00
7.130000000000000000e+05,4.090401569660972569e+00,4.077030773480044168e+00,4.068625380361664767e+00,3.997013091865081691e+00,4.065835721852093521e+00,4.079746470646049339e+00,4.851848734999854251e+00
7.140000000000000000e+05,4.092212563381999679e+00,4.079839805355211624e+00,4.070336239538221434e+00,3.998409187553213062e+00,4.067334206891625392e+00,4.082720111816460218e+00,4.854654456139039453e+00
7.150000000000000000e+05,4.094167523237831396e+00,4.081572048896697780e+00,4.072053042933807987e+00,4.000686036374560217e+00,4.068943149421534677e+00,4.083631928303977254e+00,4.857457969902924333e+00
7.160000000000000000e+05,4.095999758033278759e+00,4.083551588199013871e+00,4.073551102611457253e+00,4.002389846999479417e+00,4.070727083329083840e+00,4.085096600125869948e+00,4.860259280407175808e+00
7.170000000000000000e+05,4.097388556527522319e+00,4.085514047161662887e+00,4.075276777203693079e+00,4.004352326155105501e+00,4.072401100719424960e+00,4.086972189509531894e+00,4.863058391755166632e+00
7.180000000000000000e+05,4.098788247108048566e+00,4.086800392977815832e+00,4.076788163524041053e+00,4.006165552953420139e+00,4.073901171302977353e+00,4.088700506113774225e+00,4.865855308038031346e+00
7.190000000000000000e+05,4.100511471370892558e+00,4.088838633771624487e+00,4.077973568616280353e+00,4.007938545893192206e+00,4.075400963243238195e+00,4.090824187702228443e+00,4.868650033334713356e+00
7.200000000000000000e+05,4.102697317624728335e+00,4.090690112721990346e+00,4.079826004813974727e+00,4.009761479660853389e+00,4.077084799661000680e+00,4.092311031167623625e+00,4.871442571712016445e+00
7.210000000000000000e+05,4.104243838769646047e+00,4.092260998609325462e+00,4.081178337990326810e+00,4.011629281221607890e+00,4.078932195270486893e+00,4.094348204584621342e+00,4.874232927224654510e+00
7.220000000000000000e+05,4.105471885353138894e+00,4.093909953617153263e+00,4.082686732837146337e+00,4.014325057782325956e+00,4.080491641147648174e+00,4.096001214667635004e+00,4.877021103915300415e+00
7.230000000000000000e+05,4.107388667614688238e+00,4.096407472425787510e+00,4.084852173071730874e+00,4.016026518306784254e+00,4.082570489342395526e+00,4.097939434739643616e+00,4.879807105814637502e+00
7.240000000000000000e+05,4.109075844645258435e+00,4.097714392181718956e+00,4.086721494154725853e+00,4.017907997709202483e+00,4.083985551881927023e+00,4.100056280030909939e+00,4.882590936941406667e+00
7.250000000000000000e+05,4.111703546065770709e+00,4.101127265904581876e+00,4.088413802817123965e+00,4.019084954015374578e+00,4.085386392097269059e+00,4.101362397688755657e+00,4.885372601302456097e+00
7.260000000000000000e+05,4.113649638511856388e+00,4.102778233205789604e+00,4.090263783058224689e+00,4.020921644000408968e+00,4.087069193485874941e+00,4.103986847555926687e+00,4.888152102892789230e+00
7.270000000000000000e+05,4.115384307302602629e+00,4.104773564053853185e+00,4.092314421976772643e+00,4.022863679771806922e+00,4.089450418794202236e+00,4.105457745823369642e+00,4.890929445695615385e+00
7.280000000000000000e+05,4.116804547349884658e+00,4.106943511705664740e+00,4.094045232920559663e+00,4.024689682593045603e+00,4.092052789275165914e+00,4.106592773003706398e+00,4.893704633682395944e+00
7.290000000000000000e+05,4.119415882492874381e+00,4.108666642582595507e+00,4.096019685321865111e+00,4.026589182366416608e+00,4.093311705140044054e+00,4.108819404916071782e+00,4.896477670812891425e+00
7.300000000000000000e+05,4.120714322561210174e+00,4.110077959893544630e+00,4.098627010921559233e+00,4.028487597082538230e+00,4.094739211062048412e+00,4.110891917959549779e+00,4.899248561035211225e+00
